longitude_deg,latitude_deg,date_utc,integration_s,frequency_hz,amplitude,vlsr_kms
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420741796.875,14.273390978352664,-39.8510723
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420746679.6875,19.71175696386955,-40.8816443
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420751562.5,18.93727643362968,-41.9122162
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420756445.3125,4.178945576363504,-42.9427882
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420761328.125,9.90067807759107,-43.9733602
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420766210.9375,17.022578837195848,-45.0039322
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420771093.75,9.949775348250885,-46.0345041
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420775976.5625,18.059938119565153,-47.0650761
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420780859.375,19.293043163911364,-48.0956481
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420785742.1875,18.259400220534353,-49.1262201
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420790625.0,14.19172243096573,-50.156792
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420795507.8125,9.104476890703156,-51.187364
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420800390.625,8.13579985922664,-52.217936
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420805273.4375,6.066592523791544,-53.248508
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420810156.25,5.263539508249407,-54.27908
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420815039.0625,1.9885841094701084,-55.3096519
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420819921.875,0.24410865139219284,-56.3402239
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420824804.6875,-1.190026516359176,-57.3707959
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420829687.5,0.5457429635076184,-58.4013679
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420834570.3125,1.2348144540654733,-59.4319398
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420839453.125,1.622832354731621,-60.4625118
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420844335.9375,5.039018478328149,-61.4930838
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420849218.75,3.0655440126668014,-62.5236558
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420854101.5625,-3.893577567949607,-63.554227700000006
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420858984.375,5.081465121170436,-64.5847997
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420863867.1875,8.248601381146656,-65.6153717
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420868750.0,8.637230581345625,-66.6459437
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420873632.8125,10.8675440128105,-67.6765156
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420878515.625,14.834470513079577,-68.7070876
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420883398.4375,2.076425129140387,-69.7376596
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420888281.25,5.473909816454733,-70.7682316
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420893164.0625,14.427270181996867,-71.79880349999999
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420898046.875,25.16036765697264,-72.8293755
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420902929.6875,10.16722374976078,-73.85994749999999
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420907812.5,26.639532904339635,-74.8905195
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420912695.3125,10.496946796370072,-75.92109140000001
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420917578.125,8.565164237619522,-76.9516634
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420922460.9375,15.527444251659068,-77.98223540000001
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420927343.75,12.89956690408961,-79.0128074
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420932226.5625,11.70090433460502,-80.0433793
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420937109.375,9.59317053557997,-81.0739513
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420941992.1875,8.500181728207327,-82.1045233
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420946875.0,8.988882942467837,-83.1350953
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420951757.8125,5.766606556638946,-84.1656672
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420956640.625,7.147636086626082,-85.1962392
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420961523.4375,4.615404734990152,-86.2268112
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420966406.25,3.0051737261605997,-87.25738319999999
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420971289.0625,0.7799241920842472,-88.2879551
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420976171.875,1.5727737914866289,-89.31852710000001
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420981054.6875,3.625696598413719,-90.3490991
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420985937.5,3.3062661270532256,-91.37967110000001
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420990820.3125,1.6090716089175534,-92.41024300000001
85.0,0.0,2026-05-11T08:34:53+00:00,59,1420995703.125,0.4047313961663004,-93.440815
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421000585.9375,0.462053034748954,-94.47138700000001
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421005468.75,-7.764307092356732,-95.501959
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421010351.5625,-13.609078405015469,-96.5325309
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421015234.375,-3.230024071547734,-97.5631029
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421020117.1875,-3.556198621142622,-98.5936749
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421025000.0,-5.433815620053288,-99.6242469
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421029882.8125,-5.4411785552993726,-100.65481879999999
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421034765.625,-8.632203003527618,-101.6853908
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421039648.4375,-15.97208056233464,-102.7159628
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421044531.25,-16.28659732600322,-103.74653479999999
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421049414.0625,-7.551418052540285,-104.7771067
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421054296.875,-11.873062019693744,-105.80767870000001
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421059179.6875,-12.317524504565414,-106.8382507
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421064062.5,-15.995506438054576,-107.86882270000001
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421068945.3125,-14.577932283416969,-108.8993946
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421073828.125,-16.11608164874371,-109.9299666
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421078710.9375,-8.202733862236457,-110.9605386
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421083593.75,-8.33502100241038,-111.9911106
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421088476.5625,-8.592702730902015,-113.0216825
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421093359.375,-9.526787075023174,-114.05225449999999
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421098242.1875,-7.164985219841448,-115.0828265
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421103125.0,-12.32811809215194,-116.1133985
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421108007.8125,-9.30138995091628,-117.1439704
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421112890.625,-5.2774969162809375,-118.1745424
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421117773.4375,-7.802570168217459,-119.2051144
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421122656.25,-7.016023884858806,-120.2356864
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421127539.0625,-11.162794623101355,-121.2662583
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421132421.875,-11.170779239853658,-122.2968303
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421137304.6875,-10.252290551402758,-123.3274023
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421142187.5,-10.966874474160942,-124.3579743
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421147070.3125,-12.35952099536821,-125.3885462
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421151953.125,-12.035732748267858,-126.4191182
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421156835.9375,-12.093009940797309,-127.44969019999999
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421161718.75,-13.407345048620009,-128.4802622
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421166601.5625,-16.391732923697056,-129.51083409999998
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421171484.375,-12.301720270673846,-130.5414061
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421176367.1875,-12.206893817365806,-131.5719781
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421181250.0,-10.922403186521011,-132.6025501
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421186132.8125,-7.998498582370638,-133.63312200000001
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421191015.625,-5.894493378476853,-134.663694
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421195898.4375,-19.485015404055265,-135.694266
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421200781.25,-11.681766720768085,-136.72483799999998
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421205664.0625,-12.353737270405956,-137.7554099
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421210546.875,-14.203781435871685,-138.78598190000002
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421215429.6875,-11.729011216061524,-139.8165539
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421220312.5,-10.956994210263472,-140.8471259
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421225195.3125,-21.516907965449715,-141.8776979
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421230078.125,-23.6483997540098,-142.9082698
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421234960.9375,-13.927544622796043,-143.9388418
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421239843.75,-13.671408502994066,-144.9694138
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421244726.5625,-10.24205003898843,-145.9999858
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421249609.375,-11.794936971523612,-147.0305577
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421254492.1875,-14.418458953703295,-148.06112969999998
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421259375.0,-27.643220392147004,-149.09170170000002
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421264257.8125,-16.029793362359932,-150.1222737
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421269140.625,-13.353692546596395,-151.1528456
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421274023.4375,-16.845106814737303,-152.18341759999998
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421278906.25,-12.038012985710765,-153.2139896
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421283789.0625,-22.031086248790633,-154.2445616
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421288671.875,-16.9341183758744,-155.2751335
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421293554.6875,-17.169953238144487,-156.30570550000002
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421298437.5,-10.205582247776206,-157.3362775
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421303320.3125,-14.554783758787698,-158.3668495
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421308203.125,-9.22253838782518,-159.39742139999998
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421313085.9375,-8.93207268917579,-160.42799340000002
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421317968.75,-8.220110681840074,-161.4585654
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421322851.5625,-2.36446142311284,-162.4891374
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421327734.375,-3.836495846662413,-163.5197093
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421332617.1875,-8.560571511057454,-164.5502813
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421337500.0,-8.285402233357974,-165.5808533
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421342382.8125,-13.323797506786311,-166.6114253
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421347265.625,-18.046557048145207,-167.64199720000002
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421352148.4375,-9.143831670372476,-168.6725692
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421357031.25,-15.316816772148094,-169.7031412
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421361914.0625,-8.018939238197204,-170.7337132
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421366796.875,-7.796901363161427,-171.7642851
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421371679.6875,-10.261408538659683,-172.7948571
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421376562.5,-8.972081466642663,-173.8254291
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421381445.3125,-8.842002599905484,-174.8560011
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421386328.125,-8.197347917315524,-175.886573
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421391210.9375,-6.079957259434141,-176.91714499999998
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421396093.75,-9.100895037955835,-177.947717
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421400976.5625,-9.687289806951554,-178.978289
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421405859.375,-8.943519712375391,-180.0088609
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421410742.1875,-10.443529961748352,-181.0394329
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421415625.0,-15.326346596394472,-182.0700049
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421420507.8125,-11.26687227625534,-183.1005769
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421425390.625,-10.87938582586546,-184.1311488
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421430273.4375,-10.0343862060682,-185.1617208
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421435156.25,-11.602365888445984,-186.1922928
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421440039.0625,-13.609255670784906,-187.2228648
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421444921.875,-20.286194917925428,-188.25343669999998
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421449804.6875,-19.958625690087064,-189.28400870000002
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421454687.5,-7.565381655216868,-190.3145807
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421459570.3125,-6.141963823886861,-191.3451527
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421464453.125,-12.684685225692036,-192.37572459999998
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421469335.9375,-12.060296397129193,-193.4062966
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421474218.75,-20.433214338242028,-194.4368686
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421479101.5625,-30.511885780419,-195.4674406
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421483984.375,-4.558577775890081,-196.49801250000002
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421488867.1875,-13.02867348982515,-197.5285845
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421493750.0,-8.70328640270079,-198.5591565
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421498632.8125,-17.40744210655946,-199.5897285
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421503515.625,-18.06743538506088,-200.62030040000002
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421508398.4375,-27.004254062661236,-201.6508724
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421513281.25,-25.371321016134154,-202.6814444
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421518164.0625,-15.229068891748152,-203.71201639999998
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421523046.875,-11.712733160653377,-204.7425883
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421527929.6875,-14.57402614552262,-205.7731603
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421532812.5,-18.16260470640383,-206.8037323
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421537695.3125,-23.072754395384234,-207.83430429999999
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421542578.125,-25.566451962834545,-208.8648762
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421547460.9375,-13.979382678178148,-209.8954482
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421552343.75,-15.15116373901074,-210.9260202
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421557226.5625,-14.234400866660668,-211.95659220000002
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421562109.375,-12.30507659316634,-212.9871641
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421566992.1875,-9.685949254286784,-214.0177361
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421571875.0,-21.59083646639737,-215.04830809999999
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421576757.8125,-13.882321841493791,-216.07888010000002
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421581640.625,-10.332350105969391,-217.10945199999998
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421586523.4375,-5.73383536442608,-218.140024
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421591406.25,-2.994482203688084,-219.170596
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421596289.0625,-5.01264471854331,-220.201168
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421601171.875,-8.124817932323111,-221.23173989999998
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421606054.6875,-9.918001974907892,-222.26231190000001
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421610937.5,-4.656300217577848,-223.2928839
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421615820.3125,-3.552936388758083,-224.3234559
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421620703.125,-0.04249053831098026,-225.35402789999998
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421625585.9375,-1.11648594351238,-226.3845998
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421630468.75,-0.9218640947465748,-227.41517180000002
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421635351.5625,-2.959608980010731,-228.4457438
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421640234.375,3.6530569638759394,-229.4763158
85.0,0.0,2026-05-11T08:34:53+00:00,59,1421645117.1875,2.8886823719073447,-230.5068877
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419150000.0,7.680258067317751,288.5137671
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419154882.8125,10.879834877671716,287.4831951
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419159765.625,11.369933946500383,286.45262310000004
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419164648.4375,2.949748656014968,285.4220512
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419169531.25,-4.268210735803737,284.3914792
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419174414.0625,6.198694222262107,283.36090720000004
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419179296.875,7.982290739637693,282.3303352
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419184179.6875,8.956523275030824,281.2997633
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419189062.5,10.26203474714758,280.2691913
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419193945.3125,7.781028741034062,279.23861930000004
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419198828.125,6.5955922550122645,278.2080473
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419203710.9375,10.123719558277676,277.1774754
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419208593.75,7.832134728016646,276.1469034
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419213476.5625,6.80600187077942,275.11633140000004
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419218359.375,7.30918493765647,274.0857594
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419223242.1875,5.995657734189436,273.0551875
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419228125.0,-2.8131591939628287,272.02461550000004
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419233007.8125,-13.995369934957678,270.99404350000003
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419237890.625,-96.42825761082324,269.96347149999997
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419242773.4375,0.17406177715446594,268.9328996
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419247656.25,7.535714674937424,267.90232760000004
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419252539.0625,7.846354316423601,266.8717556
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419257421.875,8.624732132695186,265.84118359999997
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419262304.6875,-18.591942056452503,264.8106117
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419267187.5,4.62548318669092,263.78003970000003
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419272070.3125,13.31172599369002,262.74946769999997
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419276953.125,12.027864847691037,261.7188957
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419281835.9375,16.00012889401608,260.6883237
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419286718.75,13.935866909441147,259.65775179999997
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419291601.5625,12.134028278009376,258.6271798
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419296484.375,12.055292974048143,257.5966078
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419301367.1875,9.375239352522843,256.5660358
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419306250.0,3.3907923660828865,255.5354639
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419311132.8125,10.318765973434257,254.5048919
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419316015.625,11.094393882229664,253.4743199
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419320898.4375,7.82769297194375,252.44374789999998
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419325781.25,11.8440572453384,251.413176
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419330664.0625,11.551914438654418,250.382604
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419335546.875,13.304975119304055,249.352032
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419340429.6875,13.523464730783834,248.32146
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419345312.5,13.934191788164386,247.29088810000002
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419350195.3125,17.63332236677906,246.26031609999998
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419355078.125,24.15218293901344,245.2297441
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419359960.9375,14.295754743860137,244.1991721
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419364843.75,19.164571347706023,243.1686002
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419369726.5625,12.4785908473575,242.1380282
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419374609.375,10.401173003790891,241.10745619999997
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419379492.1875,7.141836939038581,240.0768842
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419384375.0,5.32608908135335,239.04631229999998
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419389257.8125,11.936960131422383,238.0157403
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419394140.625,10.793324896264822,236.9851683
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419399023.4375,13.317290690944404,235.9545963
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419403906.25,18.918401055090275,234.9240244
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419408789.0625,17.824683860074927,233.8934524
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419413671.875,20.214283665031783,232.8628804
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419418554.6875,16.34824475832048,231.83230840000002
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419423437.5,15.88071259966392,230.8017365
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419428320.3125,18.594828777247777,229.77116450000003
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419433203.125,17.581606278349927,228.7405925
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419438085.9375,2.1356407620661786,227.7100205
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419442968.75,10.8555510653121,226.6794486
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419447851.5625,6.049790230714692,225.6488766
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419452734.375,11.201974148043604,224.61830460000002
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419457617.1875,12.377009979050664,223.58773259999998
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419462500.0,10.229633792720865,222.5571607
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419467382.8125,10.595675791040764,221.5265887
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419472265.625,16.13770795678101,220.4960167
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419477148.4375,15.049561415502238,219.4654447
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419482031.25,15.100277511796106,218.43487280000002
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419486914.0625,8.136062774639212,217.4043008
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419491796.875,9.92004808784961,216.3737288
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419496679.6875,10.737922188628744,215.3431568
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419501562.5,11.362629490790455,214.3125849
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419506445.3125,5.053653804068363,213.2820129
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419511328.125,10.553394073373427,212.25144089999998
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419516210.9375,9.745358771763192,211.2208689
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419521093.75,11.111340882050522,210.190297
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419525976.5625,12.440263782000743,209.159725
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419530859.375,8.982530979381123,208.129153
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419535742.1875,9.777371257938889,207.098581
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419540625.0,5.768528467052178,206.06800909999998
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419545507.8125,8.736590334143004,205.0374371
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419550390.625,9.774458900842744,204.0068651
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419555273.4375,11.705520136616476,202.97629310000002
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419560156.25,6.789513329215979,201.9457212
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419565039.0625,10.72292609490547,200.9151492
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419569921.875,13.185907030939726,199.8845772
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419574804.6875,11.20422700314572,198.85400520000002
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419579687.5,7.358040287280109,197.8234333
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419584570.3125,6.823026758373383,196.7928613
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419589453.125,1.1033817420620131,195.7622893
100.0,0.0,2026-05-11T09:08:57+00:00,60,1419594335.9375,7.887427240149651,194.73171729999999
